대상유형,지역,제목,detail_url,신청기간,신청방법,접수기관,지원형태,지원대상,지원내용,문의처,기타,카테고리_분류,지원형태_분류,지원대상_원문,지원대상_초벌요약,지원내용_원문,지원내용_초벌요약,age_eff_ranges,age_has_rule,target_labels,support_labels,category_labels,is_financial_benefit,is_direct_cash,has_medical,has_housing,has_service,is_always_open,has_online_apply,summary_len,raw_text_len,summary_compression_rate,amount_proxy_million
임산부,강원특별자치도,찾아가는 산부인과 운영,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/642000000713?administOrgCd=ALL,상시신청,"○ 방문 신청
 - 보건소 : 방문접수 또는 전화예약",보건소,서비스(의료),"지원대상
○ 산부인과 병, 의원이없는 분만취약지역에 대하여 산전관리를 위한 산전진찰과 부인과 질환 검사를 제공하여 임신출산에 대한 사회적 책임강화와 임산부 및 태아 건강보호","지원내용
○ 찾아가는산부인과 이동검진반 운영",공공의료과 (☎033-249-2181),,"임신/출산/육아,취약계층","의료지원,서비스","(1) 산부인과 병, 의원이없는 분만취약지역에 대하여 산전관리를 위한 산전진찰과 부인과 질환 검사를 제공하여 임신출산에 대한 사회적 책임강화와 임산부 및 태아 건강보호","(1) 산부인과 병, 의원이없는 분만취약지역에 대하여 산전관리를 위한 산전진찰과 부인과 질환 검사를 제공하여 임신출산에 대한 사회적 책임강화와 임산부 및 태아 건강보호",(1) 찾아가는산부인과 이동검진반 운영,(1) 찾아가는산부인과 이동검진반 운영,[],False,['임산부'],"['의료지원', '서비스']","['임신', '출산', '육아', '취약계층']",False,False,True,False,True,True,True,115,121,0.04958677685950408,
한부모,강원특별자치도,청년 취업준비 쿠폰 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/642000000712?administOrgCd=ALL,"2024년도 참여자 선발완료('24년. 4~6월, 총 3차례 모집)","○ 온라인 신청 
 - 강원일자리정보망(https://www.gwjob.kr/gwjob) 접속 후 홈페이지 상단의 '지원정책 > 지원사업신청 > 청년구직활동지원' 순서로 이동 및 신청",강원도일자리재단(https://www.gwjob.kr/gwjob),이용권,"지원대상
○ 공고일 기준 강원특별자치도 거주, 최종학력 기준 졸업(중퇴), 만18세~45세이하 미취업 청년
 -최근 3개월 가구소득액 평균이 기준중위소득 120%초과 ~ 180%이하(만18세~34세 이하), 기준중위소득 180%이하(만35세~45세 이하)
중복혜택 안돼요
국민취업지원제도","지원내용
○ 지원내용
 - 청년구직활동 지원금 : 월 50만원 × 6개월(1인당 최대 300만원)

○ 지원방식 : 온라인 포인트 배정 및 체크카드 사용 후 환급방식 
 - 카드 발급 : 지원금 전용체크카드(강원청년카드) 발급, 체크카드 우선 지출 → 사용 승인 신청 → 검토 및 승인 → 포인트 차감 → 사용금액 환급
 - 포인트 지급 : 1인당 매월 50만 포인트 배정(매월 1일), 복지몰(현대이지웰) 연계상품 포인트로 결제, 포인트 즉시 차감","강원특별자치도경제진흥원 (☎033-256-9605)
강원특별자치도청 (☎033-249-4332)",,"구직/취업,취약계층","직접금전지원,감면할인지원,이용권","(1) 공고일 기준 강원특별자치도 거주, 최종학력 기준 졸업 ( 중퇴 ) , 만18세~45세이하 미취업 청년
 - 최근 3개월 가구소득액 평균이 기준중위소득 120%초과 ~ 180%이하 ( 만18세~34세 이하 ) , 기준중위소득 180%이하 ( 만35세~45세 이하 )
 - 중복혜택 안돼요
 - 국민취업지원제도","공고일 기준 강원특별자치도 거주, 최종학력 기준 졸업 ( 중퇴 ) , 만18세~45세이하 미취업 청년 등","(1) 세부사항
 - 청년구직활동 지원금 : 월 50만원 × 6개월 ( 1인당 최대 300만원 )
(2) 온라인 포인트 배정 및 체크카드 사용 후 환급방식
 - 카드 발급 : 지원금 전용체크카드 ( 강원청년카드 ) 발급, 체크카드 우선 지출 → 사용 승인 신청 → 검토 및 승인 → 포인트 차감 → 사용금액 환급
 - 포인트 지급 : 1인당 매월 50만 포인트 배정 ( 매월 1일 ) , 복지몰 ( 현대이지웰 ) 연계상품 포인트로 결제, 포인트 즉시 차감",온라인 포인트 배정 및 체크카드 사용 후 환급방식이다.,"[[0, 45]]",True,['한부모'],"['직접금전지원', '감면할인지원', '이용권']","['구직', '취업', '취약계층']",True,True,False,False,False,False,True,89,412,0.7839805825242718,3.0
한부모,강원특별자치도/강릉시,가사·간병 방문 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/420000000173?administOrgCd=ALL,상시신청,"○ 방문 신청
 - 주민센터 : 거주지 관할 읍면동 주민센터에 방문 신청
 - 신청기간 및 장소 : 연중, 대상자 주민등록 주소지 관할 읍면동 주민센터에 신청
 - 구비서류 : 사회보장급여(사회서비스이용권)신청(변경)서 1부",주민센터,이용권,"지원대상
○ 만 65세 미만의 기준중위소득 70% 이하 계층 중 아래에 해당하는 사람으로 가사간병 서비스가 필요한 자 
 - 장애정도가 심한 장애인
 - 6개월이상 치료를 요하는 중증질환자
 - 희귀난치성 질환자 
 - 소년소녀가정, 조손가정, 한부모가정(법정보호세대)
 - 만 65세 미만의 의료급여 수급자 중 장기입원 사례관리 퇴원자
 - 기타 시군구청장이 예산의 범위 내에서 장애 정도가 심하지 않은 장애인, 질환 및 부상으로 인한 장기치료자 등 가사간병이 필요하다고 인정되는 자
중복혜택 안돼요
노인장기요양보험 재가서비스 제공, 장애인 활동지원서비스","지원내용
○ 가사 간병 방문 지원사업 서비스 표준
 - 신체수발 지원 : 목욕, 대소변, 옷 입기, 세면, 식사 등 보조
 - 건강 지원 : 체위변경, 간단한 재활운동 보조 등
 - 가사 지원 : 청소, 식사준비, 양육보조 등
 - 일상생활 지원 : 외출 동행, 말벗, 생활상담 등",복지정책과 (☎033-640-5344),,"한부모,임신/출산/육아,고령자,취약계층","이용권,상담지원,서비스","(1) 만 65세 미만의 기준중위소득 70% 이하 계층 중 아래에 해당하는 사람으로 가사간병 서비스가 필요한 자
 - 장애정도가 심한 장애인
 - 6개월이상 치료를 요하는 중증질환자
 - 희귀난치성 질환자
 - 소년소녀가정, 조손가정, 한부모가정 ( 법정보호세대 )
 - 만 65세 미만의 의료급여 수급자 중 장기입원 사례관리 퇴원자
 - 기타 시군구청장이 예산의 범위 내에서 장애 정도가 심하지 않은 장애인, 질환 및 부상으로 인한 장기치료자 등 가사간병이 필요하다고 인정되는 자
(2) 중복혜택 안돼요
(3) 노인장기요양보험 재가서비스 제공, 장애인 활동지원서비스","만 65세 미만의 기준중위소득 70% 이하 계층 중 아래에 해당하는 사람으로 가사간병 서비스가 필요한 자 중복혜택 안돼요 노인장기요양보험 재가서비스 제공, 장애인 활동지원서비스가 필요합니다.","(1) 가사 간병 방문 지원사업 서비스 표준
 - 신체수발 지원 : 목욕, 대소변, 옷 입기, 세면, 식사 등 보조
 - 건강 지원 : 체위변경, 간단한 재활운동 보조 등
 - 가사 지원 : 청소, 식사준비, 양육보조 등
 - 일상생활 지원 : 외출 동행, 말벗, 생활상담 등",가사 간병 방문 지원사업 서비스 표준에 따라 간병을 지원하는 사업이다.,"[[0, 200]]",True,['한부모'],"['이용권', '상담지원', '서비스']","['한부모', '임신', '출산', '육아', '고령자', '취약계층']",True,False,False,False,True,True,True,146,469,0.6886993603411513,
"임산부, 한부모",강원특별자치도/강릉시,미혼모 의료비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/420000000161?administOrgCd=ALL,상시신청,"○ 방문 신청
 - 보건소 방문 신청
 - 구비서류
 · 공통 : 신분증, 혼인관계증명서(상세), 가족관계증명서(상세), 등본
 · 산전관리비 : 임신확인증, 진료비영수증, 상세내역서, 통장사본
 · 분만비 : 출생증명서, 진료비영수증, 상세내역서, 통장사본",보건소,현금,"지원대상
○ 미혼모 의료비지원
 - 혼인관계 사실 및 사실혼 관계가 없고, 소득인정액이 기준중위소득 120% 이하인 미혼모
중복혜택 안돼요
청소년 산모 의료비 지원 사업 수혜자","지원내용
○ 미혼모 의료비지원
 - 지원대상 : 주민등록 등본상 강릉시 거주 및 혼인관계 사실이 없는 미혼모(소득인정액이 기준중위소득 120% 이하)
 - 지원내용 : 산전관리비 최대 20만원 지원, 자연분만비 최대 40만원 지원, 제왕절개비 최대 80만원 지원
 - 지원형태 : 대상자에게 현금으로 의료비 지원",강릉시보건소 건강증진과 (☎033-660-2774),,"한부모,임신/출산/육아,초/중/고등학생,취약계층","직접금전지원,의료지원","(1) 미혼모 의료비지원
 - 혼인관계 사실 및 사실혼 관계가 없고, 소득인정액이 기준중위소득 120% 이하인 미혼모
 - 중복혜택 안돼요
 - 청소년 산모 의료비 지원 사업 수혜자",청소년 산모 의료비 지원 사업 수혜자는 미혼모와 중복혜택을 받지 않아야 한다.,"(1) 미혼모 의료비지원
 - 주민등록 등본상 강릉시 거주 및 혼인관계 사실이 없는 미혼모 ( 소득인정액이 기준중위소득 120% 이하 )
 - 산전관리비 최대 20만원 지원, 자연분만비 최대 40만원 지원, 제왕절개비 최대 80만원 지원
 - 지원형태 : 대상자에게 현금으로 의료비 지원",미혼모 의료비지원으로 의료비를 지원할 예정이다.,[],False,"['임산부', '한부모']","['직접금전지원', '의료지원']","['한부모', '임신', '출산', '육아', '초', '중', '고등학생', '취약계층']",True,True,True,False,False,True,True,70,273,0.7435897435897436,0.8
한부모,강원특별자치도/강릉시,방문건강관리 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/420000000179?administOrgCd=ALL,상시신청,"○ 방문 신청
 - 보건소 : 관할 보건소 방문
 - 도움이 필요한 본인, 가족, 이웃 누구나 신청 가능
 - 전화접수 또는 직접방문",보건소,서비스(돌봄),"지원대상
○ 건강관리서비스 이용 및 접근이 어려우면서, 건강관리가 필요한 지역사회 주민
 - 방문 건강관리 서비스가 필요한 대상 : 흡연, 잦은음주, 불규칙적인 식생활, 신체활동 부족 등 건강행태 개선이 필요한자
 고혈압, 당뇨, 비만 등 만성질환 위험군 또는 질환군
 노인 중 허약(노쇠) 예방 및 관리가 필요한 자
 -우선순위 고려 대상
 연령기준 : 만 65세 이상 노인
 경제적 기준 : 기초생활보장수급자, 차상위 계층 등
 사회적 특성: 독거노인, 다문화 가족, 한부모가족, 조손가족, 북한이탈주민 등
 건강특성 : 관리되지 않는 만성질환자 및 만성질환 위험군, 장애인, 재가암환자 등

○ 제외기준 : 이미 질병 및 기능상태가 악화된 노인 장기요양등급 판정 등급자(1-5등급)는 제외 (단, 인지 지원 등급자는 포함)","지원내용
○ 서비스대상 : 65세이상 독거노인, 75세이상 노인부부, 기초생활수급자, 차상위계층, 다문화가족, 한부모가족, 북한이탈 주민 등

○ 서비스내용 : 방문간호사가 가정을 방문하여 개인별 맞춤형 보건의료서비스 제공 및 복지서비스 연계
 - 기초건강체크, 건강상담
 - 만성질환관리 및 낙상예방 등 보건교육
 - 보건소 내외 자원연계, 복지서비스 연계
 - 의료용 소모품 등 지원 

○ 서비스절차
 - 건강관리가 필요한 대상자 담당간호사 방문
 - 건강상태 및 건강문제 확인
 - 대상자 등록
 - 건강상태에 따른 방문주기 분류
 - 주기적인 건강관리 서비스 제공

○ 제외기준
 - 이미 질병 및 기능상태가 악화된 노인 장기요양등급 판정 등급자(1-5등급) 제외 (단, 인지 지원 등급자는 포함)",방문건강관리실 (☎033-660-2304),,"1인가구,한부모,고령자,신혼부부,다문화,취약계층","교육지원,의료지원,상담지원,문화예술,서비스","(1) 건강관리서비스 이용 및 접근이 어려우면서, 건강관리가 필요한 지역사회 주민
 - 방문 건강관리 서비스가 필요한 대상 : 흡연, 잦은음주, 불규칙적인 식생활, 신체활동 부족 등 건강행태 개선이 필요한자
(2) 고혈압, 당뇨, 비만 등 만성질환 위험군 또는 질환군
(3) 노인 중 허약 ( 노쇠 ) 예방 및 관리가 필요한 자
 - 우선순위 고려 대상
(4) 연령기준 : 만 65세 이상 노인
(5) 경제적 기준 : 기초생활보장수급자, 차상위 계층 등
(6) 사회적 특성: 독거노인, 다문화 가족, 한부모가족, 조손가족, 북한이탈주민 등
(7) 건강특성 : 관리되지 않는 만성질환자 및 만성질환 위험군, 장애인, 재가암환자 등
(8) 제외기준 : 이미 질병 및 기능상태가 악화된 노인 장기요양등급 판정 등급자 ( 1-5등급 ) 는 제외 ( 단, 인지 지원 등급자는 포함 )","건강관리서비스 이용 및 접근이 어려우면서, 만성질환 위험군 또는 질환군 노인 중 허약 ( 노쇠 ) 예방 및 관리가 필요한 자 연령기준은 만 65세 이상이다.","(1) 서비스대상 : 65세이상 독거노인, 75세이상 노인부부, 기초생활수급자, 차상위계층, 다문화가족, 한부모가족, 북한이탈 주민 등
(2) 서비스내용 : 방문간호사가 가정을 방문하여 개인별 맞춤형 보건의료서비스 제공 및 복지서비스 연계
 - 기초건강체크, 건강상담
 - 만성질환관리 및 낙상예방 등 보건교육
 - 보건소 내외 자원연계, 복지서비스 연계
 - 의료용 소모품 등 지원
(3) 서비스절차
 - 건강관리가 필요한 대상자 담당간호사 방문
 - 건강상태 및 건강문제 확인
 - 대상자 등록
 - 건강상태에 따른 방문주기 분류
 - 주기적인 건강관리 서비스 제공
(4) 제외기준
 - 이미 질병 및 기능상태가 악화된 노인 장기요양등급 판정 등급자 ( 1-5등급 ) 제외 ( 단, 인지 지원 등급자는 포함 )","방문간호사가 가정을 방문하여 개인별 맞춤형 보건의료서비스 제공 및 복지서비스 연계 서비스절차 제외기준은 65세 이상 독거노인, 75세이상 노인부부, 기초생활수급자, 차상위계층, 다문화가족, 한부모가족 등이다.","[[65, 200]]",True,['한부모'],"['교육지원', '의료지원', '상담지원', '문화예술', '서비스']","['1인가구', '한부모', '고령자', '신혼부부', '다문화', '취약계층']",False,False,True,False,True,True,True,204,803,0.7459526774595268,
여성,강원특별자치도/강릉시,정(난)관 복원수술비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/420000000162?administOrgCd=ALL,상시신청,"○ 신청방법
 - 시청 인구가족과 방문 신청(지원신청서, 개인정보수집및이용동의서 작성)
○ 구비서류
 - 주민등록등본(신청일 기준) 
 - 진료비 영수증 
 - 진료비 세부내역서
 - 통장사본(본인명의) 
 - 정·난관 복원 시술 진단서 또는 소견서(영구피임 시술과 복원 시술 내용 포함)
 - 신분증",시·군·구청,현금,"지원대상
○ 지원대상: 여성 연령 49세 이하(1975년생부터) 강릉시 주민등록된 부부 중 임신·출산을 위한 정·난관 복원 시술을 연내 받은 시민(1회 한정)
※ 시술일이 포함된 해 연내 신청(12월 시술 대상자의 경우 이듬해 1월까지 신청 가능)
 
○ 지원시기: 연중

○ 지원절차: 희망하는 병원에서 영구피임 복원 시술 -> 관련서류 지참하여 강릉시청 인구가족과 방문 신청 -> 서류 심사 후 시술비 지급(계좌 송금)","지원내용
○ 정(난)관 복원 수술비
 - 지원대상 : 여성 연령 49세 이하(1975년생부터) 주민등록된 부부 중 임신·출산을 위한 정·난관 복원 시술을 연내 받은 시민
 - 지원내용 : 수술비 최대 50만원 지원(1회 한정)
 - 지원형태 : 대상자에게 현금으로 시술비 지원
 * 지원제외: 상급병실료, 환자특식, 보호자식대, 제증명 비용 등 시술과 관련없는 비용 제외",강릉시 인구가족과 (☎033-640-5997),,"임신/출산/육아,신혼부부",직접금전지원,"(1) 해당자: 여성 연령 49세 이하 ( 1975년생부터 ) 강릉시 주민등록된 부부 중 임신·출산을 위한 정·난관 복원 시술을 연내 받은 시민 ( 1회 한정 )
(2) 시술일이 포함된 해 연내 신청 ( 12월 시술 대상자의 경우 이듬해 1월까지 신청 가능 )
(3) 지원시기: 연중
(4) 지원절차: 희망하는 병원에서 영구피임 복원 시술 -> 관련서류 지참하여 강릉시청 인구가족과 방문 신청 -> 서류 심사 후 시술비 지급 ( 계좌 송금 )",여성 연령 49세 이하 강릉시 주민등록된 부부 중 임신·출산을 위한 정·난관 복원 시술을 연내 받은 시민을 대상으로 시술비 지급이 가능하다.,"(1) 정 ( 난 ) 관 복원 수술비
 - 여성 연령 49세 이하 ( 1975년생부터 ) 주민등록된 부부 중 임신·출산을 위한 정·난관 복원 시술을 연내 받은 시민
 - 수술비 최대 50만원 지원 ( 1회 한정 )
 - 형태 : 대상자에게 현금으로 시술비 지원
* 제외: 상급병실료, 환자특식, 보호자식대, 제증명 비용 등 시술과 관련없는 비용 제외",정 ( 난 ) 관 복원수술비 지원 ( 최대 50만원-1회 한정 ),"[[0, 49]]",True,['여성'],['직접금전지원'],"['임신', '출산', '육아', '신혼부부']",True,True,False,False,False,True,True,115,444,0.740990990990991,0.5
한부모,강원특별자치도/고성군,결식아동 급식지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/434000000107?administOrgCd=ALL,상시신청,○ 방문 신청,"방문 신청,주민센터,시·군·구청",현금,"지원대상
○ 결식우려아동

○ 가정위탁아동","지원내용
○ 연중조석식 급식 지원

○ 지역아동센터 급식지원",복지과 (☎033-680-3923),,취약계층,직접금전지원,"(1) 결식우려아동
(2) 가정위탁아동","(1) 결식우려아동
(2) 가정위탁아동","(1) 연중조석식 급식 지원
(2) 지역아동센터 급식지원","(1) 연중조석식 급식 지원
(2) 지역아동센터 급식지원",[],False,['한부모'],['직접금전지원'],['취약계층'],True,True,False,False,False,True,True,53,57,0.07017543859649122,
한부모,강원특별자치도/고성군,저소득층 국민건강보험료 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/434000000105?administOrgCd=ALL,상시신청,○ 개인 신청절차 없음,개인 신청절차 없음,현금(보험),"지원대상
○ 65세 이상 노인, 등록장애인, 한부모가족","지원내용
○ 보험료가 최저보험료(월별보험료 하한액)미만 세대에 대해 국민건강보험료 전액 지원(65세 이상 노인, 등록장애인, 한부모가족)",복지과 (☎033-680-3322),,"한부모,고령자,취약계층","직접금전지원,보험료지원","(1) 65세 이상 노인, 등록장애인, 한부모가족","65세 이상 노인, 등록장애인, 한부모가족은 65세이상이다.","(1) 보험료가 최저보험료 ( 월별보험료 하한액 ) 미만 세대에 대해 국민건강보험료 전액 지원 ( 65세 이상 노인, 등록장애인, 한부모가족 )",보험료가 최저보험료 미만 세대에 대해 국민건강보험료를 전액 지원한다.,"[[65, 200]]",True,['한부모'],"['직접금전지원', '보험료지원']","['한부모', '고령자', '취약계층']",True,True,False,False,False,True,True,72,107,0.3271028037383178,
한부모,강원특별자치도/고성군,저소득층 노인 안질환 의료비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/434000000106?administOrgCd=ALL,상시신청,"○ 방문 신청
 - 대상자가 수술 진행 후 보건소 방문 지원 신청서 작성
 - 구비서류 검토 후 계좌 지급",보건소,현금,"지원대상
○ 관내 저소득층 만 65세 이상 노인 안 질환자

○ 2024년 기준중위소득 130%이하인 자","지원내용
○ 백내장 수술비 1안당 30만원까지 지원",고성군 보건소 (☎033-680-3966),,"고령자,취약계층","직접금전지원,의료지원","(1) 관내 저소득층 만 65세 이상 노인 안 질환자
(2) 2024년 기준중위소득 130%이하인 자","(1) 관내 저소득층 만 65세 이상 노인 안 질환자
(2) 2024년 기준중위소득 130%이하인 자",(1) 백내장 수술비 1안당 30만원까지 지원,(1) 백내장 수술비 1안당 30만원까지 지원,"[[65, 200]]",True,['한부모'],"['직접금전지원', '의료지원']","['고령자', '취약계층']",True,True,True,False,False,True,True,82,87,0.05747126436781613,0.3
한부모,강원특별자치도/동해시,가사·간병 방문 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/421000000641?administOrgCd=ALL,예산 내 상시,"○ 방문 신청
 - 주민센터 : 주소지 관할 읍면동 주민센터에 방문 신청",주민센터,"이용권, 서비스(돌봄)","지원대상
○ 만 65세미만의 기준중위소득 70% 이하 계층 중, 가사간병서비스가 필요한 자
중복혜택 안돼요
1) 아래의 돌봄서비스를 받고 있는자(장애인활동지원서비스, 노인맞춤돌봄서비스(만65세이상), 노인장기요양보험급여) 2) 보장시설 입소자 3) 의료기관 입원 중인 환자","지원내용
○ 서비스 내용 : 신체수발 지원, 건강 지원, 가사지원, 일상생활 지원

○ 서비스 가격 : 월 427,200월(24시간) / 월 480,600원(27시간) / 월 712,000원(40시간)

○ 정부지원금 : 소득수준 및 이용시간에 따라 차등 지원

○ 본인부담금 : 서비스가격에서 정부지원금을 뺀 차액",복지과 희망복지 (☎033-530-2192),,"임신/출산/육아,고령자,취약계층","직접금전지원,이용권,서비스","(1) 만 65세미만의 기준중위소득 70% 이하 계층 중, 가사간병서비스가 필요한 자
 - 중복혜택 안돼요
 - 아래의 돌봄서비스를 받고 있는자 ( 장애인활동지원서비스, 노인맞춤돌봄서비스 (만65세이상 ) , 노인장기요양보험급여) 2) 보장시설 입소자 3) 의료기관 입원 중인 환자","만 65세미만의 기준중위소득 70% 이하 계층 중, 가사간병서비스가 필요한 자 등","(1) 신체수발 지원, 건강 지원, 가사지원, 일상생활 지원
(2) 가격 : 월 427,200월 ( 24시간 ) / 월 480,600원 ( 27시간 ) / 월 712,000원 ( 40시간 )
(3) 정부지원금 : 소득수준 및 이용시간에 따라 차등 지원
(4) 본인부담금 : 서비스가격에서 정부지원금을 뺀 차액","신체수발 지원, 건강 지원, 가사지원, 일상생활 지원 서비스의 정부지원금은 소득수준 및 이용시간에 따라 차등 지원 본인부담금이 있다.","[[0, 200]]",True,['한부모'],"['직접금전지원', '이용권', '서비스']","['임신', '출산', '육아', '고령자', '취약계층']",True,True,False,False,True,True,True,120,329,0.6352583586626139,0.712
