region,title,detail_url,period,agency,contact,type,apply_url,신청기간,전화문의,신청방법,접수기관,지원형태,사업근거,지원대상,지원내용,문의처
대전광역시,여성농업인행복바우처지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/630000000135?administOrgCd=ALL,매년 1월 중순 ~ 2월 중순,주민센터,농생명정책과 / 042-270-3793,이용권,,매년 1월 중순 ~ 2월 중순,농생명정책과 (042-270-3793),"○ 방문 신청
 - 주민센터 : 주소지 관할 동행정복지센터에 방문 신청",주민센터,이용권,[법령] 여성농어업인 육성법,"지원대상
○ 지원대상자
 - 당해 연도 1월 1일 기준 주민등록상 나이가 만 19세 이상~만 75세 미만인 사람
 - 경영주 또는 경영주외 농업인으로 농업경영체를 등록한 사람
 - 본인과 배우자의 농업 외의 종합소득금액 총액이 전전년도 기준으로 3,700만원 미만인 사람
 - 국가 또는 지자체로부터 유사한 복지서비스를 받지 않는 사람","지원내용
○ 지원내용 : 여성농업인 삶의 질 향상을 위한 여가 및 문화 활동비용 지원
○ 지원액 : 연 20만원/ 1인
○ 부담비율: 시비 60%, 구비 30%, 자부담 10%",농생명정책과 (☎042-270-3793)
중앙부처,여성기업 인력지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/SD0000007418?administOrgCd=ALL,사업별 상이(공고문 확인 필요),"(재)여성기업종합지원센터, 한국여성경제인협회","여성기업종합지원센터(일자리플랫폼) / 02-369-0963, 여성기업종합지원센터(경영애로 지원) / 02-369-0948, 한국여성경제인협회(여성 ceo 비즈니스 아카데미) / 02-369-0925, 한국여성경제인협회(미래여성경제인육성) / 02-369-0955","서비스(일자리),기타(교육),기타(상담)",http://www.iljarihub.or.kr/,사업별 상이(공고문 확인 필요),"여성기업종합지원센터(일자리플랫폼) (02-369-0963), 여성기업종합지원센터(경영애로 지원) (02-369-0948), 한국여성경제인협회(여성 ceo 비즈니스 아카데미) (02-369-0925), 한국여성경제인협회(미래여성경제인육성) (02-369-0955)","ㅇ 여성기업 전문인력 매칭 : 일자리허브 홈페이지(www.iljarihub.or.kr) 회원가입 후 온라인 신청

ㅇ 여성기업 경영애로 상담 : 여성기업 경영애로 지원센터(www.desk.or.kr) 온라인 신청 또는 유선 신청(02-369-0948)

ㅇ 여성 ceo 비즈니스 아카데미 
 - (유튜브 강좌) 우수 여성기업 성공스토리 등 제작물을 여성경제인협회 유튜브 채널에 게시, 별도 신청없이 시청 가능
 * 한국여성경제인협회 유튜브 채널 : www.youtube.com/@womanbiz 
 - (오프라인 과정) 지역별 여경협 공고*에 따라 신청접수
 * 여성경제인협회 지회별 홈페이지 ‘공지사항’ (https://kwbiz.or.kr/intro/intro_07)

ㅇ 미래여성경제인육성 
 - 한국여성경제인협회(www.kwbiz.or.kr) 공지사항의 ‘참여 학교 모집 공고’ 확인 후, 신청","(재)여성기업종합지원센터, 한국여성경제인협회","서비스(일자리), 기타(교육), 기타(상담)",[법령] 여성기업지원에 관한 법률(제3조) [법령] 여성기업지원에 관한 법률(제11조),"지원대상
○ 여성기업, 여대생 및 여고생
선정기준
○ 여성기업, 여대생 및 여고생","지원내용
여성기업의 인력난 해소를 위한 일자리 플랫폼 운영, 여성기업 경영애로 지원, 여성기업인 교육 및 네트워킹을 통한 역량 강화, 미래 여성경제인 육성","여성기업종합지원센터(일자리플랫폼) (☎02-369-0963)
여성기업종합지원센터(경영애로 지원) (☎02-369-0948)
한국여성경제인협회(여성 ceo 비즈니스 아카데미) (☎02-369-0925)
한국여성경제인협회(미래여성경제인육성) (☎02-369-0955)"
공공기관,새일여성인턴,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00100800004?administOrgCd=ALL,상시신청,전북여성교육문화센터,취업지원팀 / 063-254-3610,현금,https://saeil.mogef.go.kr/,상시신청,취업지원팀 (063-254-3610),"○ 온라인 신청
 - 이새일시스템(https://saeil.mogef.go.kr) 새일여성인턴 참여신청

○ 방문 신청
 - 전북, 전북광역여성새로일하기센터 직접 방문",전북여성교육문화센터,현금,[정관/약관 등 기타] 관련 근거 있음,"지원대상
구직을 희망하는 경력단절여성 및 취업취약계층(결혼이민자, 여성가장 등) 여성","지원내용
○ 참여기업에 인턴 기간(3개월) 매월 80만원씩 지급
 - 인턴 종료 후 상용직 또는 정규직으로 채용하고 6개월 이상 고용을 유지한 경우 기업에 80만원, 개인에 60만원 지급",취업지원팀 (☎063-254-3610)
경상북도,여성농어업인 행복 바우처,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/647000000161?administOrgCd=ALL,1월 중(기관별 신청기간 별도 안내),주민센터,경북도청 농업정책과 / 054-880-3322,이용권,,1월 중(기관별 신청기간 별도 안내),경북도청 농업정책과 (054-880-3322),"○ 방문 신청
 - 주민센터 : 주소지 관할 읍면동 주민센터에 방문 신청
 - 구비서류: 건강보험증 사본, 농어업경영체등록확인서, 사업자등록증(필요시), 산모수첩 등",주민센터,이용권,[법령] 사회복지사업법,"지원대상
○ 도내 농어촌지역 및 준농어촌지역에 거주하며 실제영농에 종사하는 만20세 이상~70세 미만 전업여성농어업인
중복혜택 안돼요
다른 법령에 의한 유사 복지서비스(문화누리카드 등)","지원내용
○ 여성농어업인에게 건강문화복지 바우처 지원(15만원)
 - 보조 12만원, 자부담 3만원

○ 사용 가맹점 
 - 전 업종 사용(단, 약국, 의료, 주류 등 28개 업종 제외)",경북도청 농업정책과 (☎054-880-3322)
광주광역시,여성농업인 행복바우처 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/629000000182?administOrgCd=ALL,4 ~ 6월중 별도 신청기간,주민센터,"동구청 / 062-608-2723, 서구청 / 062-360-7360, 남구청 / 062-607-2743, 북구청 / 062-410-6587, 광산구청 / 062-960-8494",이용권,,4 ~ 6월중 별도 신청기간,"동구청 (062-608-2723), 서구청 (062-360-7360), 남구청 (062-607-2743), 북구청 (062-410-6587), 광산구청 (062-960-8494)","○ 방문 신청
 - 주민센터 : 거주지 관할 주민센터에 방문 신청
 - 신청및접수->지원신청서 내용확인(농업인 거주여부 등 제외대상 여부확인)->해당동 지원대상자 선정심의위원회->바우처 카드발급",주민센터,이용권,[법령] 농업ㆍ농촌 및 식품산업 기본법 시행령(제3조),"지원대상
○ 농촌지역 및 준농어촌지역에 주소를 두고 실제 영농에 종사하는 여성 농업인으로 만19세이상~만75세 미만인 자, 농업경영체에 등록한 여성농업인
중복혜택 안돼요
문화누리카드","지원내용
○ 건강, 문화, 보건 등에 사용할 수 있는 바우처 카드 지원

○ 연 10만원(8만원 지원, 자부담 2만원)","동구청 (☎062-608-2723)
서구청 (☎062-360-7360)
남구청 (☎062-607-2743)
북구청 (☎062-410-6587)
광산구청 (☎062-960-8494)"
중앙부처,여성긴급전화 1366센터 운영 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/WII000001500?administOrgCd=ALL,접수기관별상이,전국 여성긴급전화1366센터,여성긴급전화 / 1366,기타(상담),,접수기관 별 상이,여성긴급전화 (1366),"방문, 전화, 인터넷",전국 여성긴급전화1366센터,기타(상담),[법령] 가정폭력방지 및 피해자보호 등에 관한 법률,"지원대상
○ 가정폭력, 성폭력, 성매매 등 여성폭력으로 인해 긴급한 보호 또는 상담이 필요한 피해자
선정기준
지원대상과 동일","지원내용
○ 폭력 피해자에 대한 1차 긴급상담, 서비스 연계(의료기관, 상담기관, 법률구조기관, 보호시설 등) 등 위기개입 서비스 제공
- 가정폭력·성폭력·성매매 관련 피해 여성이 여성긴급전화 1366으로 긴급피난 전화 시 현장상담원이 현장에 출동하여 긴급 보호·상담 및 의료·법률 지원 등의 서비스 제공",여성긴급전화 (☎1366)
중앙부처,북한이탈여성 폭력피해 예방 및 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/138300000022?administOrgCd=ALL,접수기관별상이,여성가족부,여성가족부 권익증진국 가정폭력스토킹방지과 / 02-2100-6447,"기타(교육),기타(상담)",,접수기관 별 상이,여성가족부 권익증진국 가정폭력스토킹방지과 (02-2100-6447),방문,여성가족부,"기타(교육), 기타(상담)",[법령] 북한이탈주민의 보호 및 정착지원에 관한 법률,"지원대상
○ 북한이탈여성
선정기준
지원대상과 동일","지원내용
○ 북한 이탈 여성 상담 서비스 및 심리치유 프로그램 운영
 - 북한 이탈 여성이 많은 지역의 가정폭력, 성폭력 상담소, 건강가정 센터 등을 전담센터로 지정
 - 탈북 이후 트라우마를 경험한 여성들에게 전문상담원 및 동료상담원을 통한 상담 서비스 및 심리치유 프로그램 지원

※ 북한 이탈 여성 상담 및 심리치유센터 지정현황
 - 서울 : (사)여성 인권을 지원하는 사람들, (사)새롭고하나된조국을위한모임
 - 경기 : 경기도 건강가정지원센터(경기도여성비전센터), 의정부시 건강가정지원센터
 - 인천 : (사)햇살맑은심리상담센터 인하심리치료연구소
 - 부산 : 여성문화인권센터 부설 가정폭력상담소
 - 충남 : 아산시건강가정지원센터
 - 대구 : 영남가정폭력상담소
 - 광주 : 송광한가족상담센터
 - 경남 : 마산가정상담센터",여성가족부 권익증진국 가정폭력스토킹방지과 (☎02-2100-6447)
중앙부처,여성기업 판로지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/WII000000850?administOrgCd=ALL,여성기업 판로역량 강화지원 사업 : 공고 일정에 따라 신청 / 여성기업 확인서 : 상시 신청,한국여성경제인협회,"여성기업 판로역량 강화 지원 문의(한국여성경제인협회) / 02-369-0923, 여성기업확인서 문의(한국여성경제인협회) / 02-2038-8953",기타,http://www.wbiz.or.kr/,여성기업 판로역량 강화지원 사업 : 공고 일정에 따라 신청 / 여성기업 확인서 : 상시 신청,"여성기업 판로역량 강화 지원 문의(한국여성경제인협회) (02-369-0923), 여성기업확인서 문의(한국여성경제인협회) (02-2038-8953)","ㅇ 여성기업 판로역량 강화지원 사업 : 여성기업종합정보포털 홈페이지에서 사업 공고문 확인 후 공고문의 안내에 따라 신청
ㅇ 여성기업 확인서 : 공공구매종합정보망 홈페이지에서 회원 가입 후 온라인 신청",한국여성경제인협회,기타,[정관/약관 등 기타] 여성기업 지원에 관한 법률(제2조) [정관/약관 등 기타] 여성기업 지원에 관한 시행령(제2조),"지원대상
○ 여성기업
선정기준
○ 여성기업","지원내용
○ (여성기업 판로역량 강화지원) 여성기업 제품의 판로역량 강화를 위해 구매상담회, 판로전략 교육, 홈쇼핑 방송, SNS 홍보 등 판로개척 지원
○ (여성기업 확인서 발급) 공공기관의 여성기업 제품 우선구매 절차 및 여성기업 우대사업 등에 신청 시 여성기업임을 확인하기 위한 서류 발급","여성기업 판로역량 강화 지원 문의(한국여성경제인협회) (☎02-369-0923)
여성기업확인서 문의(한국여성경제인협회) (☎02-2038-8953)"
인천광역시,여성농업인 바우처 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/628000000151?administOrgCd=ALL,접수기관별상이,"주민센터, 시·군·구청",농축산과 / 032-440-4377,이용권,,접수기관 별 상이,농축산과 (032-440-4377),"○ 방문 신청 
 - 시군구 : 강화군, 옹진군 농정부서 문의
 - 주민센터 : 읍면사무소방문 신청","주민센터,시·군·구청",이용권,[법령] 여성농어업인 육성법(제3조),"지원대상
○ 농촌지역(강화군·옹진군)에 거주하고 실제 영농에 종사하는 여성농업인으로서 만 20세 이상~75세 미만인 자","지원내용
○ 보건·복지·문화 분야에 이용하는 행복바우처 카드 지원

○ 농가당 연간 20만원(자부담4만원 포함)

○ 지원조건 : 시비 30%, 군비 50%, 자부담 20%",농축산과 (☎032-440-4377)
경상남도,여성어업인 바우처 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/648000001025?administOrgCd=ALL,접수기관별상이,시·군·구청,"수산자원과 / 055-211-5288, 창원시 수산과 / 055-225-3386, 통영시 수산과 / 055-650-5012, 사천시 해양수산과 / 055-831-3111, 거제시 바다자원과 / 055-639-4275, 남해군 해양발전과 / 055-860-3345, 하동군 해양수산과 / 055-880-2454, 고성군 해양수산과 / 05--670-2453",이용권,https://baro.gyeongnam.go.kr/baro/,접수기관 별 상이,"수산자원과 (055-211-5288), 창원시 수산과 (055-225-3386), 통영시 수산과 (055-650-5012), 사천시 해양수산과 (055-831-3111), 거제시 바다자원과 (055-639-4275), 남해군 해양발전과 (055-860-3345), 하동군 해양수산과 (055-880-2454), 고성군 해양수산과 (05--670-2453)","○ 방문 신청
 - 시군구 : 해당 시군 수산부서 문의 및 신청",시·군·구청,이용권,[법령] 여성농어업인 육성법,"지원대상
○ 경남내 거주하며 실제 어업에 종사하는 만 20~75세 미만 여성어업인
중복혜택 안돼요
제외대상 : 도내 주소가 없는자, 여성농업인바우처카드(농업분야) 수혜자","지원내용
○ 경남도내 여성어업인의 문화여가 활동을 지원하는 바우처 카드 제공
 - 사업기간 : 2024년
 - 지원조건 : 만 20~75세 미만의 실제어업에 종사하는 여성어업인 
 - 지원금액 : 20만원","수산자원과 (☎055-211-5288)
창원시 수산과 (☎055-225-3386)
통영시 수산과 (☎055-650-5012)
사천시 해양수산과 (☎055-831-3111)
거제시 바다자원과 (☎055-639-4275)
남해군 해양발전과 (☎055-860-3345)
하동군 해양수산과 (☎055-880-2454)
고성군 해양수산과 (☎05--670-2453)"
충청북도,여성농어업인 행복바우처 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/643000000128?administOrgCd=ALL,2025. 2. 21.까지,주민센터,농업정책과 / 043-220-3524,이용권,,2025. 2. 21.까지,농업정책과 (043-220-3524),"○ 방문 신청
 - 주민센터 : 관할 읍면동 주민센터 신청",주민센터,이용권,[법령] 여성농어업인 육성법(제11조),"지원대상
○ 신청일 기준 도내 거주하는 20~75세 이하 여성농어업인 중 농업경영체 등록된 자(사업자등록 및 전업적 직원 가진자 제외)","지원내용
○ 20세~75세 이하 여성농어업인의 여가 및 문화활동 비용으로 연 17만원 바우처 카드 지원",농업정책과 (☎043-220-3524)
경기도/동두천시,여성장애인 출산지원금 및 양육비 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/392000000107?administOrgCd=ALL,상시신청,"주민센터, 시·군·구청",동두천시청 장애인복지팀 / 031-860-2156,현금,javascript://,상시신청,동두천시청 장애인복지팀 (031-860-2156),"○ 방문 신청
 - 주민센터 : 거주지 관할 읍면동 주민센터에 방문 신청
 - 시군구 : 관할 시청 방문","주민센터,시·군·구청",현금,[자치법규] 동두천시 여성장애인 출산지원금 및 양육비 지원 조례,"지원대상
○ 출산한 등록여성장애인","지원내용
○ 출산한 여성장애인에게 매월 양육비 10만원 지원(24개월 지원)

○ 국비 여성장애인 출산비용지원 소진시 출산지원금 지원",동두천시청 장애인복지팀 (☎031-860-2156)
경기도/이천시,여성 창업 초기물품 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/407000000113?administOrgCd=ALL,상시신청,이천여성새로일하기센터,"여성보육과 / 031-645-3618, 이천여성새로일하기센터 / 031-632-1982",현물,,상시신청,"여성보육과 (031-645-3618), 이천여성새로일하기센터 (031-632-1982)","○ 방문 신청
 - 기타 : 이천 여성새로일하기센터",이천여성새로일하기센터,현물,[법령] 여성기업지원에 관한 법률(제3조),"지원대상
○ 이천시 관내 거주 여성 (필수) 

○ 새일센터를 통해 창업한 여성(필수) 

○ 사업장이 이천시 관내 위치(필수)","지원내용
○ 이천시 여성을 대상으로 하여 창업 초기시 물품 구입금 지원

 ※ 서류 제출 → 심사 후 선정","여성보육과 (☎031-645-3618)
이천여성새로일하기센터 (☎031-632-1982)"
경기도/여주시,여성장애인 출산지원금 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/570000000105?administOrgCd=ALL,상시신청,주민센터,복지행정과 / 031-887-2597,현금,,상시신청,복지행정과 (031-887-2597),"○ 방문 신청
 - 주민센터 : 주소지 관할 읍·면·동 행정복지센터 방문",주민센터,현금,[자치법규] 여주시 여성장애인 출산지원금 지급 조례,"지원대상
○ 관내 출산한 여성 장애인","지원내용
○ 신생아 출생일을 기준으로 180일 전부터 신청일 현재까지 여주시에 주민등록을 두고 거주하는 여성장애인에게 출산지원금을 장애 정도별로 차등 지급
 - 장애정도가 심한 등록장애인 : 300만원
 - 장애정도가 심하지 않은 등록장애인 : 150만원",복지행정과 (☎031-887-2597)
세종특별자치시,여성장애인 출산지원금 지급,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/569000000362?administOrgCd=ALL,상시신청,주민센터,세종시청 노인장애인과 / 044-300-3844,현금,,상시신청,세종시청 노인장애인과 (044-300-3844),"○ 방문 신청 
 - 주민센터 : 관할 주민센터 신청",주민센터,현금,[자치법규] 세종특별자치시 여성장애인 출산 및 양육 지원 조례,"지원대상
○ 자녀 출생일을 기준으로 3개월 전부터 세종특별자치시에 거주하는 여성장애인","지원내용
○ 지원대상 : 자녀 출생일을 기준으로 3개월 전부터 세종특별자치시에 거주하는 여성장애인

○ 지원금액 : 심한 장애 100만원, 심하지 않은 장애 50만원",세종시청 노인장애인과 (☎044-300-3844)
전북특별자치도/장수군,여성청소년 위생용품 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/475000000210?administOrgCd=ALL,상시신청,주민센터,행정지원과 교육청소년팀 / 063-350-2168,현물,javascript://,상시신청,행정지원과 교육청소년팀 (063-350-2168),"○ 방문 신청 
 - 주민센터 : 관할 주민센터 신청",주민센터,현물,[자치법규] 장수군 여성청소년 위생용품 지원 조례,"지원대상
○ 장수군 여성청소년 11세~18세
중복혜택 안돼요
여성청소년 생리용품 지원","지원내용
○ 지원내용 : 위생용품 지원(물품지원)

○ 지원금액 : 월 13,000원상당의 물품/인",행정지원과 교육청소년팀 (☎063-350-2168)
강원특별자치도/태백시,청소년 및 다자녀가정 여성 보건위생물품 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/422000000117?administOrgCd=ALL,상시신청,주민센터,사회복지과 / 033-550-2073,현금,javascript://,상시신청,사회복지과 (033-550-2073),"○ 방문 신청
 - 주민센터 : 거주지 관할 읍면동 주민센터에 방문 신청",주민센터,현금,[법령] 청소년복지 지원법,"지원대상
❍ 여성청소년: 만 11세~18세 (2006. 1. 1. ~ 2013. 12. 31. 출생자)
❍ 3자녀 이상 다자녀가정 여성: 만 19세~54세(1970. 1. 1. ~ 2005. 12. 31. 출생자)
 (만 54세 이하 모 및 모와 세대를 함께하는 자녀)","지원내용
○ 여성 보건위생물품 탄탄페이 지원(연 156,000원/1인)",사회복지과 (☎033-550-2073)
서울특별시/성북구,성북여성교실,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/307000000155?administOrgCd=ALL,회기별 상이,"여성가족과, 성북여성교실","여성가족과 / 02-2241-2572, 성북여성교실 / 02-2241-2579",기타(교육),,회기별 상이,"여성가족과 (02-2241-2572), 성북여성교실 (02-2241-2579)","- 방문신청 : 성북여성교실 방문
- 성북구청 홈페이지 '성북통합예약포털' 신청","여성가족과, 성북여성교실",기타(교육),[자치법규] 서울특별시 성북구 여성복지시설 관리 운영 조례,"지원대상
성북구 거주 만18세 이상 여성","지원내용
○ 소재지 : 장위로 61 (장위동 255-100) 장위1동주민센터 내 지하1층 (면적 249㎡)
○ 사업대상 : 성북구 거주 18세 이상 여성 
○ 교육기간 : 연간 4회 운영(과정별 10주)
○ 수강료 : 10,000원 (재료비 별도)
○ 개설과목 : 세부강좌 구성 및 모집인원 과정별 상이
 - 자격증반 : 한식조리사자격증반, 헤어디자인자격증반, 초등수학지도사자격증반, 중등수학지도사자격증반, 공간정리큐레이터반 등
 - 취미교양반 : 캘리그라피반, 플로리스트반, 이태리&홈파티반, 한복만들기반 등
○ 운영방법
- 주1~2회 (2~5시간 운영)","여성가족과 (☎02-2241-2572)
성북여성교실 (☎02-2241-2579)"
충청남도/천안시,천안시 여성장애인 출산지원금 지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/449000000125?administOrgCd=ALL,상시신청,주민센터,동남구 주민복지과 / 041-521-4248,현금,javascript://,상시신청,동남구 주민복지과 (041-521-4248),"○ 방문 신청 
 - 주민센터 : 주소지 읍면동 방문신청",주민센터,현금,[자치법규] 천안시 여성장애인 출산지원금 지급 조례,"지원대상
○ 신생아 출생일 기준 6개월 전부터 신청일까지 계속 천안시에 주민등록을 둔 여성장애인","지원내용
○ 여성장애인 출산비용 지원
 - 심한 장애 : 150만원
 - 심하지 않은 장애 : 120만원
 - 보건복지부 여성장애인 출산비용지원사업으로 지원받은 경우 차액 지원",동남구 주민복지과 (☎041-521-4248)
공공기관,구로구립 여성합창단,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/O00084400004?administOrgCd=ALL,상시신청,,예술교육사업팀 / 02-2029-1748,현물,,상시신청,예술교육사업팀 (02-2029-1748),"○ 기타
 - 이메일 : jin@guroartsvalley.or.kr",,현물,[정관/약관 등 기타] 관련 근거 있음,"지원대상
○ 만20세이상 55세 이하 여성

○ 음악에 소질이 있고 품행이 단정한 자","지원내용
○ 수업료 무료

○ 공연 혹은 지역행사 참여기회 제공

○ 합창단복과 수업물품 지원",예술교육사업팀 (☎02-2029-1748)
공공기관,여성스포츠리더육성 교육제공,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/B37003100008?administOrgCd=ALL,세부과정별 상이(홈페이지 공고문 참고),,스포츠인재육성팀 / 02-410-1510,기타(교육),https://www.gov.kr/portal/rcvfvrSvc/svcFind/edu.kspo.or.kr,세부과정별 상이(홈페이지 공고문 참고),스포츠인재육성팀 (02-410-1510),"○ 온라인 신청 
 - K스포에듀 : edu.kspo.or.kr 가입 후 진행",,기타(교육),[정관/약관 등 기타] 관련 근거 있음 [정관/약관 등 기타] 국민체육진흥공단 정관,"지원대상
스포츠관련 단체, 사업체 여성 종사자 및 스포츠분야에 관심있는 여성(여성, 그 외 사항 제한없음)","지원내용
○ 스포츠 관련 산업 여성 종사자 및 관심자에게 스포츠산업 전반 및 리더십 역량 강화를 위한 교육 서비스 제공

○ 교육내용 - 여성리더십, 스포츠산업, 네트워킹 역량",스포츠인재육성팀 (☎02-410-1510)
대전광역시,여성장애인 사회참여 확대지원,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/630000000108?administOrgCd=ALL,상시신청,각 구 위탁 복지관 직접 신청,장애인복지과 / 042-270-4772,서비스(돌봄),,상시신청,장애인복지과 (042-270-4772),"* 여성장애인 가사도우미 지원 사업 
 < 방문 신청> 
 - 각 구 복지관 방문 본인 신청( 5개소/시립장애인종합복지관, 밀알ㆍ유성구ㆍ대덕구ㆍ행복한우리복지관)",각 구 위탁 복지관 직접 신청,서비스(돌봄),[법령] 장애인복지법(제7조) [법령] 장애인복지법,"지원대상
○ 「장애인복지법」 제32조에 등록한 여성장애인","지원내용
○ 여성장애인의 자녀양육, 가사활동 및 산전 산후조리 등",장애인복지과 (☎042-270-4772)
